Tissue,Gene,Degree,E_corr,SBM-Level-1,SBM-Level-2,SBM-Level-3,SBM-Level-4,SBM-Level-5,WGCNA
head,FBgn0003714,10,0.239466367,1,1,1,2,1,0
head,FBgn0003371,404,0.293270868,39,15,5,0,0,4
head,FBgn0024996,5,0.246907636,16,10,1,2,1,0
head,FBgn0024997,36,0.260292076,40,9,3,0,0,0
head,FBgn0024973,25,0.246252819,4,4,0,0,0,0
head,FBgn0024994,19,0.24219631,41,18,1,2,1,0
head,FBgn0024992,42,0.251146262,10,4,0,0,0,0
head,FBgn0004647,68,0.254583656,32,10,1,2,1,0
head,FBgn0040396,6,0.242082998,35,10,1,2,1,0
head,FBgn0000479,377,0.271653335,42,15,5,0,0,4
head,FBgn0028746,17,0.246490409,3,3,1,2,1,0
head,FBgn0028369,171,0.284774938,26,20,1,2,1,0
head,FBgn0023215,146,0.284058369,43,4,0,0,0,0
head,FBgn0015286,16,0.240806359,11,3,1,2,1,0
head,FBgn0028491,193,0.280723122,44,19,0,0,0,5
head,FBgn0028665,87,0.258246807,45,6,0,0,0,0
head,FBgn0029687,203,0.279119573,43,4,0,0,0,4
head,FBgn0029689,13,0.252815604,1,1,1,2,1,0
head,FBgn0029688,7,0.258374044,35,10,1,2,1,0
head,FBgn0029685,58,0.242935613,1,1,1,2,1,0
head,FBgn0019661,40,0.243597306,37,6,0,0,0,0
head,FBgn0026084,31,0.243336841,51,9,3,0,0,0
head,FBgn0026083,115,0.257957978,36,3,1,2,1,0
head,FBgn0066114,14,0.246705117,1,1,1,2,1,0
head,FBgn0040907,77,0.270915159,41,18,1,2,1,0
head,FBgn0000635,658,0.291463364,6,6,0,0,0,4
head,FBgn0022768,8,0.234730485,11,3,1,2,1,0
head,FBgn0052773,23,0.264633486,43,4,0,0,0,0
head,FBgn0011760,189,0.294064748,43,4,0,0,0,4
head,FBgn0028325,203,0.272999157,9,2,2,2,1,1
head,FBgn0052772,45,0.253213964,10,4,0,0,0,0
head,FBgn0029737,58,0.248766711,7,1,1,2,1,0
head,FBgn0004368,2,0.234670299,35,10,1,2,1,0
head,FBgn0003449,236,0.27186979,46,1,1,2,1,0
head,FBgn0052767,293,0.288405849,43,4,0,0,0,4
head,FBgn0010014,285,0.26891279,37,6,0,0,0,4
head,FBgn0029761,813,0.302968397,47,15,5,0,0,4
head,FBgn0029763,108,0.251882318,19,12,1,2,1,0
head,FBgn0029765,928,0.347958507,48,5,4,1,1,3
head,FBgn0029766,31,0.25200804,23,14,2,2,1,0
head,FBgn0029768,33,0.2543894,37,6,0,0,0,0
head,FBgn0029771,190,0.271036236,49,0,0,0,0,0
head,FBgn0004687,23,0.250094018,41,18,1,2,1,0
head,FBgn0029769,673,0.30229536,50,5,4,1,1,3
head,FBgn0029762,23,0.270651154,51,9,3,0,0,0
head,FBgn0029756,19,0.24627599,11,3,1,2,1,0
head,FBgn0028474,19,0.235926695,1,1,1,2,1,0
head,FBgn0029785,787,0.350919899,52,8,4,1,1,3
head,FBgn0000394,45,0.257227985,51,9,3,0,0,0
head,FBgn0029801,6,0.24814735,35,10,1,2,1,0
head,FBgn0029810,85,0.254934367,4,4,0,0,0,0
head,FBgn0029814,156,0.257163063,37,6,0,0,0,0
head,FBgn0029822,61,0.258247133,11,3,1,2,1,0
head,FBgn0029823,715,0.319294225,53,5,4,1,1,3
head,FBgn0029819,14,0.241220221,16,10,1,2,1,0
head,FBgn0029818,5,0.239010686,1,1,1,2,1,0
head,FBgn0013987,17,0.23794066,16,10,1,2,1,0
head,FBgn0029800,94,0.262229299,7,1,1,2,1,0
head,FBgn0261383,5,0.235665137,1,1,1,2,1,0
head,FBgn0052758,6,0.246691743,37,6,0,0,0,0
head,FBgn0053080,17,0.236272873,16,10,1,2,1,0
head,FBgn0029789,5,0.251240459,1,1,1,2,1,0
head,FBgn0015794,12,0.247622723,11,3,1,2,1,0
head,FBgn0029824,3,0.254003345,33,10,1,2,1,0
head,FBgn0029825,45,0.251748293,11,3,1,2,1,0
head,FBgn0029828,784,0.324047201,5,5,4,1,1,3
head,FBgn0029833,167,0.253870584,19,12,1,2,1,0
head,FBgn0029834,115,0.250480705,28,15,5,0,0,0
head,FBgn0029849,11,0.242623388,19,12,1,2,1,0
head,FBgn0003514,129,0.254008952,54,17,3,0,0,0
head,FBgn0029839,45,0.26011596,4,4,0,0,0,0
head,FBgn0029838,367,0.294831696,55,0,0,0,0,5
head,FBgn0029003,208,0.265725508,0,0,0,0,0,0
head,FBgn0027546,12,0.252590878,0,0,0,0,0,0
head,FBgn0015818,70,0.253829531,7,1,1,2,1,0
head,FBgn0028982,104,0.253543983,7,1,1,2,1,0
head,FBgn0029861,11,0.251668791,1,1,1,2,1,0
head,FBgn0029863,5,0.234639066,54,17,3,0,0,0
head,FBgn0029866,191,0.268195398,41,18,1,2,1,0
head,FBgn0014031,969,0.354410356,48,5,4,1,1,3
head,FBgn0000524,40,0.246317775,7,1,1,2,1,0
head,FBgn0014026,549,0.33937501,56,8,4,1,1,3
head,FBgn0003139,14,0.242427311,1,1,1,2,1,0
head,FBgn0029868,66,0.274494396,27,9,3,0,0,0
head,FBgn0043796,34,0.252299714,1,1,1,2,1,0
head,FBgn0031275,186,0.260505964,28,15,5,0,0,4
head,FBgn0010583,30,0.242175362,10,4,0,0,0,0
head,FBgn0020545,63,0.252849174,3,3,1,2,1,0
head,FBgn0002563,106,0.266221685,15,2,2,2,1,1
head,FBgn0029095,208,0.258213992,57,11,0,0,0,0
head,FBgn0020304,5,0.26093912,3,3,1,2,1,0
head,FBgn0031284,6,0.246345182,3,3,1,2,1,0
head,FBgn0026438,348,0.280463988,58,4,0,0,0,0
head,FBgn0004611,27,0.2548354,36,3,1,2,1,0
head,FBgn0002593,566,0.344930001,56,8,4,1,1,3
head,FBgn0031257,22,0.243415599,37,6,0,0,0,0
head,FBgn0027592,44,0.246467503,19,12,1,2,1,0
head,FBgn0031263,25,0.251543072,11,3,1,2,1,0
head,FBgn0031266,35,0.246785961,7,1,1,2,1,0
head,FBgn0031268,18,0.24382092,17,11,0,0,0,0
head,FBgn0023489,98,0.251503918,10,4,0,0,0,0
head,FBgn0031267,7,0.249201062,3,3,1,2,1,0
head,FBgn0031260,480,0.293136788,15,2,2,2,1,1
head,FBgn0010602,287,0.268687888,46,1,1,2,1,0
head,FBgn0031258,61,0.252467249,49,0,0,0,0,0
head,FBgn0015924,68,0.25381278,19,12,1,2,1,0
head,FBgn0031253,23,0.249318152,1,1,1,2,1,0
head,FBgn0031213,6,0.267393723,51,9,3,0,0,0
head,FBgn0031216,16,0.244771695,16,10,1,2,1,0
head,FBgn0031228,83,0.259206037,23,14,2,2,1,0
head,FBgn0031229,52,0.244063718,11,3,1,2,1,0
head,FBgn0031233,20,0.256259687,1,1,1,2,1,0
head,FBgn0024352,85,0.262354012,19,12,1,2,1,0
head,FBgn0020622,12,0.251561919,23,14,2,2,1,0
head,FBgn0017457,172,0.258204713,7,1,1,2,1,0
head,FBgn0031245,445,0.285301006,15,2,2,2,1,1
head,FBgn0051973,535,0.278513239,20,13,5,0,0,2
head,FBgn0002121,148,0.28439393,49,0,0,0,0,5
head,FBgn0036974,84,0.261528335,59,18,1,2,1,0
head,FBgn0036975,475,0.294838828,60,5,4,1,1,1
head,FBgn0024887,8,0.251795251,1,1,1,2,1,0
head,FBgn0036980,122,0.257090434,11,3,1,2,1,0
head,FBgn0036993,44,0.25188241,21,14,2,2,1,0
head,FBgn0036997,259,0.278113481,60,5,4,1,1,1
head,FBgn0037001,161,0.288631726,61,17,3,0,0,6
head,FBgn0052425,909,0.314910679,5,5,4,1,1,3
head,FBgn0037009,19,0.251218273,23,14,2,2,1,0
head,FBgn0037011,10,0.242159155,41,18,1,2,1,0
head,FBgn0001323,35,0.249877237,57,11,0,0,0,0
head,FBgn0037010,6,0.236980703,1,1,1,2,1,0
head,FBgn0037007,280,0.284305418,15,2,2,2,1,1
head,FBgn0052428,12,0.250528102,32,10,1,2,1,0
head,FBgn0036992,87,0.271831055,51,9,3,0,0,0
head,FBgn0029158,50,0.262506109,34,16,3,0,0,0
head,FBgn0036988,9,0.240476948,35,10,1,2,1,0
head,FBgn0036986,54,0.24988097,10,4,0,0,0,0
head,FBgn0027565,25,0.257773515,11,3,1,2,1,0
head,FBgn0037016,98,0.26140495,34,16,3,0,0,2
head,FBgn0016696,260,0.273552062,28,15,5,0,0,4
head,FBgn0037020,12,0.244601041,1,1,1,2,1,0
head,FBgn0037024,220,0.261480863,46,1,1,2,1,0
head,FBgn0037027,21,0.250118201,19,12,1,2,1,0
head,FBgn0040636,3,0.240011896,41,18,1,2,1,0
head,FBgn0037031,18,0.243399002,18,20,1,2,1,0
head,FBgn0040637,31,0.255266476,34,16,3,0,0,0
head,FBgn0011591,265,0.266860717,44,19,0,0,0,2
head,FBgn0052432,16,0.248420612,37,6,0,0,0,0
head,FBgn0037026,11,0.24689297,4,4,0,0,0,0
head,FBgn0037022,31,0.248124796,1,1,1,2,1,0
head,FBgn0037021,21,0.254040231,11,3,1,2,1,0
head,FBgn0037018,6,0.238512624,11,3,1,2,1,0
head,FBgn0037015,118,0.253347202,17,11,0,0,0,0
head,FBgn0001320,30,0.254121791,18,20,1,2,1,0
head,FBgn0037044,398,0.291576563,62,19,0,0,0,5
head,FBgn0026179,396,0.272869137,20,13,5,0,0,2
head,FBgn0037057,570,0.307023758,63,2,2,2,1,3
head,FBgn0037060,109,0.250601291,10,4,0,0,0,0
head,FBgn0028427,288,0.279801677,64,16,3,0,0,2
head,FBgn0004865,222,0.263813218,0,0,0,0,0,0
head,FBgn0037051,136,0.260638389,7,1,1,2,1,0
head,FBgn0020294,311,0.262658067,17,11,0,0,0,5
head,FBgn0003415,192,0.271801562,24,4,0,0,0,0
head,FBgn0005694,28,0.241004935,11,3,1,2,1,0
head,FBgn0037087,121,0.255565029,19,12,1,2,1,0
head,FBgn0037093,56,0.251206355,11,3,1,2,1,0
head,FBgn0037094,152,0.259413525,9,2,2,2,1,1
head,FBgn0015283,22,0.245646017,19,12,1,2,1,0
head,FBgn0028663,131,0.268240441,34,16,3,0,0,0
head,FBgn0052438,53,0.253384861,11,3,1,2,1,0
head,FBgn0052441,52,0.260108341,3,3,1,2,1,0
head,FBgn0037102,19,0.252908281,32,10,1,2,1,0
head,FBgn0037098,14,0.247478206,3,3,1,2,1,0
head,FBgn0029152,99,0.253683983,19,12,1,2,1,0
head,FBgn0015239,19,0.248746741,9,2,2,2,1,0
head,FBgn0037082,11,0.247161608,1,1,1,2,1,0
head,FBgn0037074,8,0.24856793,4,4,0,0,0,0
head,FBgn0003042,14,0.244486613,1,1,1,2,1,0
head,FBgn0037070,310,0.276505213,9,2,2,2,1,1
head,FBgn0027945,1052,0.349778906,48,5,4,1,1,3
head,FBgn0037063,75,0.256343971,33,10,1,2,1,0
head,FBgn0037108,9,0.243910434,59,18,1,2,1,0
head,FBgn0037110,441,0.27924101,30,8,4,1,1,1
head,FBgn0043783,541,0.318477006,63,2,2,2,1,3
head,FBgn0052446,216,0.259026502,8,7,2,2,1,1
head,FBgn0037134,26,0.245554689,1,1,1,2,1,0
head,FBgn0037135,229,0.27509237,12,7,2,2,1,1
head,FBgn0037138,182,0.26558189,10,4,0,0,0,0
head,FBgn0046301,1,0.238029301,1,1,1,2,1,0
head,FBgn0037130,108,0.257308409,0,0,0,0,0,0
head,FBgn0037126,98,0.260591158,21,14,2,2,1,1
head,FBgn0037120,4,0.248058907,1,1,1,2,1,0
head,FBgn0037107,175,0.25922089,45,6,0,0,0,0
head,FBgn0037146,399,0.291496185,50,5,4,1,1,1
head,FBgn0000045,531,0.355350114,65,16,3,0,0,2
head,FBgn0004514,37,0.245424713,37,6,0,0,0,0
head,FBgn0000100,632,0.340857619,56,8,4,1,1,3
head,FBgn0037150,10,0.246916673,11,3,1,2,1,0
head,FBgn0027532,10,0.243888811,3,3,1,2,1,0
head,FBgn0004179,46,0.251427615,4,4,0,0,0,0
head,FBgn0025702,225,0.26082953,54,17,3,0,0,2
head,FBgn0027086,39,0.25276832,11,3,1,2,1,0
head,FBgn0037164,48,0.25726263,49,0,0,0,0,0
head,FBgn0037166,84,0.285052472,40,9,3,0,0,0
head,FBgn0037167,83,0.256741076,21,14,2,2,1,0
head,FBgn0037163,35,0.296671323,40,9,3,0,0,0
head,FBgn0004449,412,0.272786371,45,6,0,0,0,4
head,FBgn0011771,9,0.244790926,37,6,0,0,0,0
head,FBgn0028500,8,0.235632093,16,10,1,2,1,0
head,FBgn0037188,4,0.261535433,10,4,0,0,0,0
head,FBgn0052451,138,0.259852926,45,6,0,0,0,0
head,FBgn0037182,100,0.258163835,9,2,2,2,1,1
head,FBgn0053169,212,0.275951103,44,19,0,0,0,5
head,FBgn0037202,8,0.24703614,1,1,1,2,1,0
head,FBgn0037207,117,0.26070291,21,14,2,2,1,1
head,FBgn0044324,38,0.253991461,7,1,1,2,1,0
head,FBgn0010348,605,0.29044316,15,2,2,2,1,1
head,FBgn0037199,57,0.255419797,11,3,1,2,1,0
head,FBgn0037409,294,0.286575791,44,19,0,0,0,5
head,FBgn0027527,562,0.303106096,55,0,0,0,0,5
head,FBgn0037414,577,0.304377784,55,0,0,0,0,5
head,FBgn0026077,718,0.302123841,55,0,0,0,0,5
head,FBgn0037396,211,0.276789159,60,5,4,1,1,1
head,FBgn0037374,27,0.246204576,26,20,1,2,1,0
head,FBgn0028690,291,0.26451215,19,12,1,2,1,0
head,FBgn0037384,74,0.251499356,19,12,1,2,1,0
head,FBgn0037387,110,0.270044707,21,14,2,2,1,1
head,FBgn0003261,37,0.271027684,40,9,3,0,0,0
head,FBgn0037391,11,0.243870444,37,6,0,0,0,0
head,FBgn0029088,10,0.244378249,11,3,1,2,1,0
head,FBgn0037372,158,0.262947546,7,1,1,2,1,0
head,FBgn0011715,170,0.259216004,7,1,1,2,1,0
head,FBgn0037332,12,0.243503792,3,3,1,2,1,0
head,FBgn0051550,19,0.249489714,37,6,0,0,0,0
head,FBgn0010051,35,0.248939122,49,0,0,0,0,0
head,FBgn0037341,16,0.238935461,3,3,1,2,1,0
head,FBgn0041191,248,0.269905373,66,14,2,2,1,1
head,FBgn0037347,14,0.237281533,3,3,1,2,1,0
head,FBgn0037351,671,0.358452933,52,8,4,1,1,3
head,FBgn0051549,224,0.260585787,67,12,1,2,1,1
head,FBgn0037354,485,0.279052338,30,8,4,1,1,1
head,FBgn0037356,9,0.240339098,49,0,0,0,0,0
head,FBgn0046222,125,0.25857242,7,1,1,2,1,0
head,FBgn0037363,15,0.247495506,35,10,1,2,1,0
head,FBgn0037370,35,0.270115939,21,14,2,2,1,0
head,FBgn0027497,2,0.234825288,3,3,1,2,1,0
head,FBgn0010772,117,0.254738371,24,4,0,0,0,0
head,FBgn0037358,59,0.250361644,23,14,2,2,1,0
head,FBgn0027951,5,0.240425723,1,1,1,2,1,0
head,FBgn0051548,694,0.335028277,53,5,4,1,1,3
head,FBgn0017550,12,0.245583745,11,3,1,2,1,0
head,FBgn0037344,174,0.264615083,36,3,1,2,1,0
head,FBgn0037342,49,0.249167025,33,10,1,2,1,0
head,FBgn0037340,6,0.247680024,11,3,1,2,1,0
head,FBgn0037336,12,0.239373883,40,9,3,0,0,0
head,FBgn0010399,44,0.251599719,17,11,0,0,0,0
head,FBgn0051547,15,0.251468719,40,9,3,0,0,0
head,FBgn0037328,850,0.359539474,52,8,4,1,1,3
head,FBgn0037327,84,0.253029769,19,12,1,2,1,0
head,FBgn0037297,6,0.261157337,11,3,1,2,1,0
head,FBgn0003275,131,0.257467792,7,1,1,2,1,0
head,FBgn0037315,11,0.249731041,3,3,1,2,1,0
head,FBgn0037312,110,0.256536546,33,10,1,2,1,0
head,FBgn0037305,51,0.249355412,8,7,2,2,1,1
head,FBgn0260462,265,0.273334471,30,8,4,1,1,1
head,FBgn0037298,308,0.269788157,23,14,2,2,1,1
head,FBgn0037290,134,0.261942432,54,17,3,0,0,0
head,FBgn0037293,15,0.243648435,59,18,1,2,1,0
head,FBgn0010313,62,0.259844456,40,9,3,0,0,0
head,FBgn0037292,387,0.32011839,31,13,5,0,0,2
head,FBgn0037288,116,0.27563421,51,9,3,0,0,0
head,FBgn0004436,116,0.256240352,17,11,0,0,0,0
head,FBgn0037265,13,0.245559044,49,0,0,0,0,0
head,FBgn0037279,6,0.241123302,9,2,2,2,1,0
head,FBgn0037282,8,0.241392729,11,3,1,2,1,0
head,FBgn0027570,520,0.29074429,44,19,0,0,0,5
head,FBgn0037270,122,0.261448594,33,10,1,2,1,0
head,FBgn0040466,38,0.25373984,11,3,1,2,1,0
head,FBgn0037261,13,0.249290569,3,3,1,2,1,0
head,FBgn0037235,11,0.244995416,19,12,1,2,1,0
head,FBgn0037238,5,0.247007778,4,4,0,0,0,0
head,FBgn0037239,948,0.346363666,68,5,4,1,1,3
head,FBgn0037240,156,0.260030281,34,16,3,0,0,0
head,FBgn0003882,70,0.251326856,19,12,1,2,1,0
head,FBgn0037252,16,0.243378126,11,3,1,2,1,0
head,FBgn0037255,173,0.258217416,36,3,1,2,1,0
head,FBgn0051523,89,0.256775511,15,2,2,2,1,1
head,FBgn0051522,351,0.288280916,44,19,0,0,0,5
head,FBgn0037251,10,0.244667373,35,10,1,2,1,0
head,FBgn0037249,236,0.274369738,12,7,2,2,1,1
head,FBgn0052944,45,0.248692145,17,11,0,0,0,0
head,FBgn0037213,246,0.261746663,44,19,0,0,0,2
head,FBgn0037218,46,0.252175483,19,12,1,2,1,0
head,FBgn0010225,1050,0.353364167,48,5,4,1,1,3
head,FBgn0037228,239,0.268821597,59,18,1,2,1,1
head,FBgn0037220,29,0.257324679,7,1,1,2,1,0
head,FBgn0031670,26,0.248441491,19,12,1,2,1,0
head,FBgn0000299,447,0.289518824,55,0,0,0,0,5
head,FBgn0031684,128,0.296871861,27,9,3,0,0,6
head,FBgn0031681,7,0.247736096,59,18,1,2,1,0
head,FBgn0028694,212,0.256556397,8,7,2,2,1,1
head,FBgn0022023,392,0.314084402,22,7,2,2,1,3
head,FBgn0016075,434,0.292587608,55,0,0,0,0,5
head,FBgn0053113,372,0.273825759,69,20,1,2,1,5
head,FBgn0031696,7,0.257487945,19,12,1,2,1,0
head,FBgn0016076,254,0.28843803,64,16,3,0,0,2
head,FBgn0015031,196,0.312136524,27,9,3,0,0,6
head,FBgn0031703,6,0.253917984,8,7,2,2,1,0
head,FBgn0031702,369,0.277192528,15,2,2,2,1,1
head,FBgn0031700,486,0.309727588,31,13,5,0,0,2
head,FBgn0031698,85,0.257876579,24,4,0,0,0,0
head,FBgn0031697,103,0.259310517,37,6,0,0,0,0
head,FBgn0000228,64,0.246666108,1,1,1,2,1,0
head,FBgn0003716,8,0.240903823,35,10,1,2,1,0
head,FBgn0002525,62,0.265910205,70,6,0,0,0,0
head,FBgn0031717,146,0.265473732,9,2,2,2,1,1
head,FBgn0051646,9,0.240200627,37,6,0,0,0,0
head,FBgn0031725,6,0.242700854,37,6,0,0,0,0
head,FBgn0014189,456,0.285226053,46,1,1,2,1,7
head,FBgn0031716,7,0.259647444,40,9,3,0,0,0
head,FBgn0031736,10,0.255900656,26,20,1,2,1,0
head,FBgn0031740,69,0.257430252,36,3,1,2,1,0
head,FBgn0043362,140,0.251899941,45,6,0,0,0,0
head,FBgn0001128,910,0.325805318,5,5,4,1,1,3
head,FBgn0031752,10,0.251415278,49,0,0,0,0,0
head,FBgn0031738,15,0.250166976,17,11,0,0,0,0
head,FBgn0031737,29,0.252803644,18,20,1,2,1,0
head,FBgn0001942,714,0.350811365,2,2,2,2,1,3
head,FBgn0001941,46,0.245877771,3,3,1,2,1,0
head,FBgn0031768,97,0.254148843,11,3,1,2,1,0
head,FBgn0031769,95,0.25716184,7,1,1,2,1,0
head,FBgn0031770,141,0.258167651,28,15,5,0,0,0
head,FBgn0031779,4,0.259447218,23,14,2,2,1,0
head,FBgn0031775,7,0.242196858,35,10,1,2,1,0
head,FBgn0031771,355,0.283258986,38,17,3,0,0,2
head,FBgn0029161,35,0.244238306,21,14,2,2,1,0
head,FBgn0025742,27,0.247533912,0,0,0,0,0,0
head,FBgn0031759,108,0.259723224,36,3,1,2,1,0
head,FBgn0000308,314,0.269895681,57,11,0,0,0,0
head,FBgn0015623,465,0.276711689,30,8,4,1,1,1
head,FBgn0031805,9,0.257311515,3,3,1,2,1,0
head,FBgn0031815,373,0.280199168,30,8,4,1,1,1
head,FBgn0027496,7,0.245520675,41,18,1,2,1,0
head,FBgn0051638,3,0.238519967,11,3,1,2,1,0
head,FBgn0031822,19,0.248696055,11,3,1,2,1,0
head,FBgn0031821,17,0.25327533,17,11,0,0,0,0
head,FBgn0031818,27,0.247370427,1,1,1,2,1,0
head,FBgn0031817,19,0.239808791,32,10,1,2,1,0
head,FBgn0031816,162,0.261198608,0,0,0,0,0,0
head,FBgn0031814,493,0.298417431,60,5,4,1,1,1
head,FBgn0031801,24,0.253124571,49,0,0,0,0,0
head,FBgn0031800,36,0.319314711,51,9,3,0,0,0
head,FBgn0031799,20,0.240179693,1,1,1,2,1,0
head,FBgn0051637,26,0.244147383,0,0,0,0,0,0
head,FBgn0031830,204,0.313802099,27,9,3,0,0,6
head,FBgn0031836,17,0.251586145,38,17,3,0,0,0
head,FBgn0031842,40,0.256309743,10,4,0,0,0,0
head,FBgn0028467,4,0.235461567,4,4,0,0,0,0
head,FBgn0031851,44,0.246555833,8,7,2,2,1,0
head,FBgn0046704,12,0.243459119,26,20,1,2,1,0
head,FBgn0031855,19,0.251298649,37,6,0,0,0,0
head,FBgn0025777,15,0.24322417,40,9,3,0,0,0
head,FBgn0025595,550,0.300035823,50,5,4,1,1,1
head,FBgn0031850,312,0.260890487,17,11,0,0,0,0
head,FBgn0028703,27,0.244412621,4,4,0,0,0,0
head,FBgn0051635,24,0.245926274,24,4,0,0,0,0
head,FBgn0031858,73,0.255902396,37,6,0,0,0,0
head,FBgn0031860,545,0.312118757,50,5,4,1,1,3
head,FBgn0031866,35,0.24386817,37,6,0,0,0,0
head,FBgn0031868,36,0.241670351,11,3,1,2,1,0
head,FBgn0004838,115,0.26547807,35,10,1,2,1,0
head,FBgn0021944,6,0.244713738,37,6,0,0,0,0
head,FBgn0031879,575,0.292750548,55,0,0,0,0,5
head,FBgn0016978,87,0.253069902,7,1,1,2,1,0
head,FBgn0031873,29,0.248346604,7,1,1,2,1,0
head,FBgn0031871,22,0.242607935,11,3,1,2,1,0
head,FBgn0028554,304,0.268564127,46,1,1,2,1,7
head,FBgn0031865,12,0.256110675,18,20,1,2,1,0
head,FBgn0015776,376,0.294356511,64,16,3,0,0,2
head,FBgn0031857,630,0.310183832,31,13,5,0,0,2
head,FBgn0031881,6,0.242061363,1,1,1,2,1,0
head,FBgn0031885,87,0.255649075,24,4,0,0,0,0
head,FBgn0031893,53,0.247968147,21,14,2,2,1,1
head,FBgn0031897,406,0.289834948,60,5,4,1,1,1
head,FBgn0031896,54,0.251122582,11,3,1,2,1,0
head,FBgn0031895,17,0.244894195,11,3,1,2,1,0
head,FBgn0031882,13,0.246182629,11,3,1,2,1,0
head,FBgn0051908,16,0.246819887,1,1,1,2,1,0
head,FBgn0031902,114,0.273157552,38,17,3,0,0,2
head,FBgn0002938,573,0.288846093,58,4,0,0,0,0
head,FBgn0031907,737,0.329083704,53,5,4,1,1,3
head,FBgn0031908,851,0.322627982,25,13,5,0,0,2
head,FBgn0028387,26,0.246176214,7,1,1,2,1,0
head,FBgn0031914,585,0.337509409,65,16,3,0,0,2
head,FBgn0011283,35,0.330411927,51,9,3,0,0,0
head,FBgn0031913,887,0.336413746,5,5,4,1,1,3
head,FBgn0031909,2,0.247709396,3,3,1,2,1,0
head,FBgn0031904,26,0.250621397,10,4,0,0,0,0
head,FBgn0031925,310,0.317472886,71,16,3,0,0,2
head,FBgn0041181,423,0.280376643,20,13,5,0,0,2
head,FBgn0031947,154,0.259485361,7,1,1,2,1,0
head,FBgn0031951,3,0.244294928,1,1,1,2,1,0
head,FBgn0031952,30,0.248834834,17,11,0,0,0,0
head,FBgn0031950,43,0.247035925,21,14,2,2,1,0
head,FBgn0031948,92,0.259902457,69,20,1,2,1,0
head,FBgn0031942,8,0.250110439,40,9,3,0,0,0
head,FBgn0031937,381,0.290322817,60,5,4,1,1,1
head,FBgn0031936,61,0.259176431,21,14,2,2,1,1
head,FBgn0041182,368,0.288267724,60,5,4,1,1,1
head,FBgn0027515,171,0.273883143,38,17,3,0,0,2
head,FBgn0004177,132,0.263148805,36,3,1,2,1,0
head,FBgn0031968,1,0.235810684,1,1,1,2,1,0
head,FBgn0031975,25,0.251714016,34,16,3,0,0,0
head,FBgn0044323,49,0.258126733,57,11,0,0,0,0
head,FBgn0031981,7,0.242180723,35,10,1,2,1,0
head,FBgn0011230,37,0.249040984,11,3,1,2,1,0
head,FBgn0031980,800,0.354678181,52,8,4,1,1,3
head,FBgn0031974,17,0.250443423,26,20,1,2,1,0
head,FBgn0031973,43,0.246566807,21,14,2,2,1,0
head,FBgn0031972,1,0.233558237,1,1,1,2,1,0
head,FBgn0031969,50,0.247147032,8,7,2,2,1,0
head,FBgn0045038,22,0.253088422,18,20,1,2,1,0
head,FBgn0020618,619,0.333256477,56,8,4,1,1,3
head,FBgn0031988,22,0.246723823,32,10,1,2,1,0
head,FBgn0015299,56,0.249562023,19,12,1,2,1,0
head,FBgn0032002,6,0.250503909,3,3,1,2,1,0
head,FBgn0032008,107,0.26589638,24,4,0,0,0,0
head,FBgn0032013,135,0.252042065,17,11,0,0,0,0
head,FBgn0032022,72,0.248363305,34,16,3,0,0,0
head,FBgn0032025,239,0.288829838,51,9,3,0,0,2
head,FBgn0032026,37,0.247090315,1,1,1,2,1,0
head,FBgn0032021,135,0.25426579,17,11,0,0,0,0
head,FBgn0032015,86,0.262551124,9,2,2,2,1,1
head,FBgn0003502,4,0.240858628,1,1,1,2,1,0
head,FBgn0032010,567,0.313502988,31,13,5,0,0,2
head,FBgn0032006,165,0.256832754,0,0,0,0,0,0
head,FBgn0032005,119,0.252715509,23,14,2,2,1,1
head,FBgn0032000,60,0.253677222,7,1,1,2,1,0
head,FBgn0003607,292,0.273800688,46,1,1,2,1,0
head,FBgn0031992,38,0.247993866,21,14,2,2,1,0
head,FBgn0031990,12,0.24666208,26,20,1,2,1,0
head,FBgn0031985,7,0.239672247,4,4,0,0,0,0
head,FBgn0032029,27,0.247675449,21,14,2,2,1,0
head,FBgn0032032,3,0.230763724,40,9,3,0,0,0
head,FBgn0020497,37,0.252521206,19,12,1,2,1,0
head,FBgn0027932,92,0.259975358,16,10,1,2,1,0
head,FBgn0032052,20,0.243750939,1,1,1,2,1,0
head,FBgn0016122,765,0.329152201,53,5,4,1,1,3
head,FBgn0028394,19,0.246470026,54,17,3,0,0,0
head,FBgn0011259,319,0.295227197,70,6,0,0,0,4
head,FBgn0032053,10,0.246332638,26,20,1,2,1,0
head,FBgn0032050,146,0.256591567,8,7,2,2,1,1
head,FBgn0032048,144,0.263105233,45,6,0,0,0,0
head,FBgn0026718,81,0.25453338,51,9,3,0,0,0
head,FBgn0014417,400,0.267543062,30,8,4,1,1,1
head,FBgn0001114,922,0.35452054,48,5,4,1,1,3
head,FBgn0029123,220,0.264429051,37,6,0,0,0,4
head,FBgn0003209,152,0.263647501,54,17,3,0,0,0
head,FBgn0004914,115,0.264682924,9,2,2,2,1,1
head,FBgn0032059,37,0.251988899,17,11,0,0,0,0
head,FBgn0032075,329,0.279160831,44,19,0,0,0,2
head,FBgn0052982,502,0.273916896,42,15,5,0,0,4
head,FBgn0032100,21,0.254737677,37,6,0,0,0,0
head,FBgn0032101,8,0.241100355,11,3,1,2,1,0
head,FBgn0051708,82,0.251173823,17,11,0,0,0,0
